ICDID,geneID
332,"[126, 142, 216, 478, 1639, 1644, 1813, 2629, 2668, 2747, 2936, 4137, 4803, 4929, 5071, 5173, 5368, 5428, 5580, 5617, 6311, 6315, 6571, 6622, 6908, 7054, 8575, 8854, 9627, 11315, 23317, 23400, 27429, 29058, 55532, 65018, 120892]"
333,"[111, 478, 506, 785, 1181, 1268, 1678, 1728, 1813, 1816, 1827, 1861, 2030, 2166, 2512, 2554, 2563, 2566, 2596, 2643, 2668, 2923, 3064, 3162, 3309, 3312, 3786, 4001, 4054, 4128, 4129, 4763, 4968, 5034, 5354, 5376, 5443, 5605, 5621, 5649, 6323, 6324, 6326, 6335, 6515, 6530, 6697, 6812, 6908, 7054, 7080, 7504, 8629, 8910, 9131, 9254, 9693, 10525, 22858, 23230, 25953, 27327, 29995, 51083, 51447, 56616, 57338, 57526, 79734, 80704, 114327, 140767, 317714, 401474]"
334,"[291, 472, 506, 773, 1356, 1728, 2259, 2296, 2395, 2672, 2895, 2911, 2923, 3162, 3236, 3309, 3312, 3897, 4287, 4311, 4359, 4361, 5034, 5111, 5376, 5428, 5521, 5582, 6310, 6311, 6314, 6315, 6712, 6908, 7222, 8913, 9711, 9896, 10273, 10525, 10528, 10939, 11232, 22880, 23111, 23152, 25814, 26580, 30061, 50484, 51567, 51741, 55129, 55280, 55775, 56652, 57231, 57410, 59341, 60481, 79876, 84991, 90678, 91137, 146057, 146227, 200403, 255928, 338435, 342371, 343641, 440193, 724066]"
335,"[331, 367, 598, 682, 794, 834, 924, 968, 1191, 1270, 1387, 1471, 1509, 1639, 1778, 2251, 2326, 2353, 2554, 2617, 2637, 2664, 2670, 2892, 3297, 3508, 3718, 3727, 3797, 3949, 4671, 4744, 5154, 5179, 5444, 5630, 6256, 6404, 6464, 6606, 6607, 6615, 6647, 7074, 7090, 7114, 7124, 7431, 7476, 9118, 9217, 10736, 11160, 26039, 26580, 27040, 56893, 57679, 65055, 120237, 170825, 340990]"
337,"[8518, 9517, 10558]"
340,[]
341,"[1280, 1302]"
342,"[477, 478]"
343,[]
345,"[785, 818, 846, 950, 1106, 1137, 1141, 1181, 1476, 1759, 1822, 2475, 2554, 2563, 2566, 2775, 3746, 3778, 3785, 3786, 4758, 5274, 5376, 5443, 5621, 5649, 6323, 6324, 6326, 6335, 6513, 6812, 6853, 7248, 7249, 7957, 8869, 9091, 9211, 9570, 9681, 9693, 10715, 10939, 26278, 27327, 54982, 56978, 57465, 57468, 57526, 64780, 79751, 84823, 114327, 144165, 150094, 170302, 348980, 378884, 401474]"
346,"[477, 773, 796, 1282, 1909, 2099, 3356, 4035, 4854, 7048, 7124, 9457, 55879, 63976, 79054, 79783]"
347,[3060]
348,"[207, 210, 1471, 1476, 1514, 2720, 2760, 3073, 3280, 4771, 5155, 5241, 5274, 5728, 6598, 6605, 6608, 7486, 8028, 8314, 9314, 10188, 23474, 51684, 81603, 84231]"
349,[]
351,"[8481, 26005]"
352,[]
353,[]
354,[]
355,"[547, 1786, 1959, 3315, 4359, 4803, 4914, 5376, 6335, 6336, 9517, 10558, 11280, 25923, 26353, 51062, 54463, 65125]"
356,"[1785, 1890, 1959, 2617, 2705, 3236, 3315, 4137, 4336, 4359, 4747, 5189, 5191, 5193, 5264, 5376, 5428, 5828, 5830, 5981, 6427, 6434, 7879, 8139, 8898, 9451, 9516, 9517, 9896, 9927, 10228, 10397, 10558, 22880, 23064, 23095, 23600, 50484, 54332, 55670, 56704, 57716, 59341, 79628, 81846, 90678, 91137]"
358,[1145]
359,"[58, 176, 274, 291, 487, 779, 825, 859, 920, 1026, 1180, 1281, 1291, 1292, 1293, 1303, 1376, 1410, 1482, 1605, 1634, 1674, 1756, 1760, 1785, 2006, 2218, 2483, 2953, 3178, 3181, 3304, 3308, 3679, 3908, 4060, 4154, 4534, 4618, 4620, 4625, 4703, 5224, 5339, 5428, 6261, 6329, 6347, 6442, 6443, 6444, 6445, 6786, 7040, 7138, 7169, 7170, 7273, 7415, 7555, 8106, 8291, 8425, 8557, 8878, 9215, 9499, 10008, 10020, 10329, 10585, 10631, 11041, 11232, 22947, 22954, 23347, 29925, 29954, 29967, 50484, 51099, 55624, 56652, 57190, 64419, 79147, 84197, 84876, 84892, 124093, 148789, 729920, 100134444, 100288687, 101060691]"
361,"[6247, 80781]"
362,"[24, 196, 348, 403, 582, 583, 755, 762, 778, 1121, 1201, 1258, 1259, 1261, 1406, 1495, 2202, 2652, 2978, 2979, 3000, 3075, 3078, 3419, 3420, 3426, 3614, 3617, 3698, 4117, 4166, 4693, 4751, 4901, 5145, 5148, 5158, 5949, 5950, 5956, 5959, 5961, 5995, 6010, 6017, 6094, 6100, 6101, 6102, 6103, 6121, 6295, 6785, 7274, 7275, 7287, 7399, 7401, 7439, 7867, 8100, 8481, 8754, 8842, 9094, 9128, 9129, 9227, 9364, 9696, 9742, 9785, 10002, 10004, 10210, 10265, 10461, 10516, 10594, 10878, 11333, 22926, 22999, 23020, 23093, 23370, 23418, 23568, 23746, 24148, 25794, 26090, 26121, 26160, 28982, 49855, 50939, 54714, 54806, 55213, 55624, 55812, 55857, 55975, 56952, 57096, 57670, 57709, 60509, 64218, 64802, 79797, 79947, 80169, 83394, 83872, 84100, 84140, 84255, 84839, 92211, 92840, 93589, 114902, 123016, 128338, 130557, 138050, 145226, 149647, 157657, 167691, 169522, 221960, 282809, 285440, 346007, 375298, 388939, 390595, 399823, 768206]"
363,"[1121, 23418]"
365,"[857, 858, 1545, 2296, 4053, 4653, 4976, 5743, 6311, 7010, 7159, 10133, 10587, 54499, 64778, 134430, 169792, 100048912]"
366,"[1409, 1411, 1414, 1415, 1420, 1421, 2700, 2703, 3299, 4094, 4810, 5309, 7431, 8419]"
367,[]
368,"[611, 778, 1261, 1301, 2652, 2779, 2780, 2784, 2916, 4308, 4901, 5149, 5158, 5956, 6010, 6011, 6017, 6295, 9187, 10002, 22926, 54714, 60506, 345193, 440435]"
370,[5080]
371,"[19, 335, 1296, 3850, 3859, 3931, 4070, 6935, 7045, 7078, 9663, 11081, 30813, 58495, 79977, 200576, 285440]"
374,"[668, 8626]"
377,"[4976, 5080, 10059, 80207]"
378,"[1123, 1630, 1641, 2316, 4335, 9935, 23327, 55780, 57167, 64221]"
379,[]
380,[]
382,[]
386,[]
387,[]
389,"[71, 491, 1302, 1687, 1690, 1729, 1834, 2070, 2299, 2706, 2707, 3035, 3766, 4575, 4627, 4640, 4641, 4646, 4647, 5172, 5456, 5459, 7007, 7399, 7401, 7466, 9132, 9381, 10083, 10804, 22901, 25861, 51168, 53904, 64072, 64699, 65217, 79784, 79955, 79977, 83715, 84059, 84131, 117531, 124590, 146183, 161497, 259236]"
401,"[111, 118, 183, 185, 208, 308, 355, 467, 481, 488, 489, 596, 598, 635, 673, 718, 836, 841, 847, 875, 894, 1036, 1356, 1374, 1535, 1544, 1577, 1636, 1889, 1906, 1909, 1910, 1956, 2052, 2113, 2321, 2641, 2642, 2645, 2646, 2740, 2784, 2813, 2820, 2876, 2888, 2944, 3039, 3075, 3087, 3098, 3127, 3159, 3162, 3172, 3240, 3263, 3291, 3375, 3383, 3397, 3426, 3597, 3624, 3630, 3636, 3643, 3651, 3667, 3672, 3767, 3779, 3784, 3952, 3953, 3990, 4090, 4143, 4179, 4306, 4544, 4760, 4773, 4790, 4825, 4843, 4846, 4853, 4968, 5054, 5066, 5078, 5080, 5126, 5167, 5184, 5465, 5468, 5506, 5573, 5579, 5629, 5740, 5770, 5891, 5970, 6049, 6277, 6337, 6344, 6424, 6462, 6480, 6506, 6513, 6514, 6517, 6581, 6616, 6647, 6648, 6833, 6927, 6928, 6934, 7040, 7076, 7124, 7132, 7133, 7325, 7351, 7466, 8490, 8527, 8660, 9365, 9370, 9479, 9559, 9861, 10018, 10239, 10296, 10363, 10644, 10699, 10891, 11132, 22808, 22866, 23338, 23411, 23526, 23564, 26053, 26122, 26291, 50632, 51530, 54901, 55600, 56729, 56999, 59338, 60685, 63892, 79068, 80212, 80790, 83795, 83986, 84196, 113835, 116150, 129787, 132332, 136259, 145741, 157855, 169026, 169792, 219736, 221895, 283455, 388125, 406886, 406903, 406911, 406913, 406914, 406920, 406932, 406933, 406934, 406936, 406957, 406967, 406971, 406983, 406986, 406987, 406988, 406996, 406997, 407006, 407007, 407018, 407029, 407054, 407975, 442893, 442904, 442907, 493856, 494324, 494326, 494335, 574413, 574436, 574451, 619552, 664616, 693120, 693124, 693213, 693235, 100126313, 100126334, 100126351, 100302149, 100302150, 100302174, 100302197, 100302201, 100302232, 100302236, 100302246, 100302263, 100313886, 100422981, 100422991, 100616258, 100616323, 101101692, 102465802, 102466251, 102466270, 102466739]"
403,[]
405,"[3291, 5573]"
410,"[2099, 2155, 2162, 2729, 2730, 3690]"
413,[]
414,"[19, 336, 337, 338, 345, 348, 1071, 2053, 2690, 3156, 3949, 3990, 4023, 4205, 5444, 5445, 10842]"
416,"[94, 658, 659, 857, 2034, 3065, 3741, 3777, 4086, 4089, 4093, 7428, 9496, 9759, 10014, 440275]"
424,[]
425,"[70, 153, 154, 291, 355, 356, 472, 859, 948, 1376, 1440, 1482, 1499, 1674, 1756, 1832, 1837, 1956, 2070, 2194, 2632, 2876, 3077, 3688, 3728, 4000, 4306, 4594, 4607, 4624, 4625, 4633, 4634, 4878, 4879, 5095, 5096, 5663, 5664, 5879, 5894, 5973, 6389, 6444, 6462, 6584, 6648, 6934, 7112, 7137, 7139, 7168, 7273, 7350, 7840, 8048, 8313, 8557, 10060, 25974, 51422, 55759, 57104, 64651, 85366, 137735, 150094]"
426,"[287, 1482, 2697, 3753, 3759, 3762, 3784, 6324, 6331, 51422, 54795, 78987]"
427,"[287, 801, 805, 808, 845, 1482, 1804, 2626, 2771, 3753, 3759, 3784, 6262, 6331, 10345, 253017]"
428,[]
430,[]
434,"[28, 125, 213, 241, 287, 335, 351, 463, 1021, 1281, 1282, 1471, 1482, 1636, 1906, 1909, 2147, 2153, 2243, 2295, 2296, 2717, 2833, 3039, 3360, 3383, 3553, 3557, 3569, 3659, 3674, 3685, 3690, 3777, 4018, 4321, 4524, 4843, 4846, 4852, 4854, 5139, 5308, 5327, 5328, 5563, 5583, 5743, 6000, 6647, 6926, 7040, 7124, 7351, 7421, 7482, 7941, 9445, 9644, 9734, 10019, 10100, 10594, 23143, 23174, 54498, 54897, 79001, 196743]"
435,[1471]
437,[493818]
440,[]
441,"[4088, 7042, 7043, 7046, 7048]"
443,"[6335, 6336, 11280]"
446,[]
447,[]
448,"[94, 2022, 2658, 4089]"
453,"[875, 2152, 2153, 4552, 5624, 7010, 7035, 7056, 11093]"
457,"[2303, 2324, 2624, 7424, 9620, 57165]"
477,"[3269, 3596]"
478,[]
480,[]
482,[]
490,[]
492,[]
493,"[5729, 387129]"
496,"[688, 925, 1543, 1544, 1832, 2006, 2052, 2309, 2919, 2920, 3066, 3162, 3356, 3569, 3576, 4312, 4318, 4323, 4843, 4846, 5265, 6441, 6649, 7040, 7124, 7139, 7157, 10144, 10411, 23255, 59341, 60678, 407001]"
503,[]
512,[201163]
515,"[21, 1832, 2099, 2852, 3091, 4314, 5073, 5328, 6439, 6440, 6774, 7012, 7015, 7474, 10144, 23250, 51750, 79991, 91039, 653509, 727897, 729238]"
518,"[2277, 3280, 3714, 6299, 7248, 7249, 51339]"
520,"[249, 265, 1747, 1834, 2492, 4054, 4487, 5083, 6469, 9622, 10117, 10265, 51567]"
523,[1075]
526,"[6452, 10269]"
530,[]
555,"[113, 639, 836, 999, 1001, 1235, 1401, 1611, 1670, 1671, 1788, 1811, 1893, 2212, 2335, 2358, 2524, 2768, 3123, 3172, 3383, 3458, 3479, 3553, 3559, 3569, 3575, 3576, 3577, 3579, 3586, 3587, 3588, 3593, 3663, 3717, 3912, 3952, 4046, 4057, 4088, 4318, 4353, 4485, 4524, 4583, 4689, 5243, 5465, 5468, 5771, 5970, 6347, 6364, 6556, 6583, 6584, 6774, 6932, 7099, 7124, 7297, 7412, 7448, 7850, 8477, 8624, 8767, 8807, 8877, 8924, 8929, 9370, 9966, 9971, 10109, 10320, 10747, 23046, 23308, 51738, 54106, 55054, 60468, 64127, 64167, 64170, 94103, 114548, 117289, 120892, 149233, 151306, 159296, 163486, 219771, 339145, 345611, 400935]"
556,[]
558,[]
560,[]
569,[10216]
571,"[59, 836, 3082, 3855, 3856, 3875, 3880, 4087, 4233, 4288, 6774, 7040, 84916, 150684]"
572,[]
574,[5244]
576,"[4645, 5205, 5244, 8647, 80270]"
577,"[846, 1080, 1357, 3643, 5644, 5645, 6690, 11330]"
579,[]
581,"[81, 396, 554, 1285, 2013, 4643, 4868, 5076, 5800, 7225, 7490, 7827, 8542, 9688, 23165, 23279, 23607, 26130, 51196, 51479, 54443, 54885, 55746, 57122, 57510, 64423, 79023, 79902, 79934, 83478, 286204]"
583,[977]
586,"[8787, 388531]"
587,"[81, 7225, 23607]"
588,"[525, 760, 2299, 8671, 50617]"
591,[]
592,"[1184, 22891]"
593,"[3172, 6928]"
599,[]
606,[50511]
611,[]
617,[]
623,[8195]
624,[]
625,[]
627,[]
628,[6905]
630,[]
641,[]
642,"[183, 308, 1356, 1636, 1906, 2052, 2321, 3075, 3162, 3240, 3426, 3624, 4179, 4846, 5054, 6337, 10699, 23526, 23564, 219736, 101101692]"
648,"[2645, 3172, 6927]"
686,"[3553, 5880, 9051, 55630, 64127]"
690,"[362, 3848]"
691,[]
692,[]
694,[]
695,[]
696,"[3107, 64127]"
700,[]
701,"[966, 1736, 2068, 2707, 3848, 3857, 3858, 3868, 4869, 5073, 7012, 7015, 26277, 51750, 54433, 55505, 55651, 57152, 64858, 65057, 127534]"
702,[]
703,[1294]
704,"[1001, 1041, 54345, 55806, 121391, 147409]"
706,"[2956, 3872, 4292, 4436]"
708,"[4311, 5336, 9839, 58484, 114548]"
709,"[103, 673, 1969, 3265, 3845, 4000, 4893, 5500, 5604, 5605, 5728, 5781, 5894, 5921, 5922, 6016, 6237, 6654, 6655, 6663, 8036, 8216, 10269, 10848, 22808, 55612, 144568]"
710,"[306, 629, 639, 640, 712, 713, 715, 716, 717, 720, 721, 847, 946, 1191, 1280, 1380, 1401, 1445, 1462, 1493, 1773, 1776, 1777, 2113, 2212, 2213, 2215, 3117, 3123, 3565, 3569, 3586, 3593, 3654, 3663, 3684, 4204, 5080, 5133, 5617, 5743, 6696, 6775, 6932, 7015, 7100, 7128, 7292, 7332, 7490, 9145, 10019, 10125, 10318, 10320, 10666, 11277, 23274, 23592, 25780, 26191, 50615, 50619, 51135, 54887, 54899, 55024, 57661, 59067, 64135, 64805, 79932, 121260, 221895, 399909, 653361]"
711,[]
714,"[135, 156, 176, 177, 196, 240, 306, 356, 412, 471, 597, 624, 633, 639, 640, 652, 654, 800, 847, 858, 860, 861, 914, 916, 921, 940, 958, 1021, 1235, 1244, 1280, 1356, 1401, 1404, 1437, 1490, 1493, 1509, 1656, 1687, 1719, 1776, 1827, 2023, 2147, 2212, 2289, 2356, 2618, 2625, 2638, 2870, 2920, 3059, 3115, 3118, 3123, 3236, 3237, 3239, 3290, 3394, 3458, 3486, 3491, 3516, 3553, 3557, 3559, 3560, 3569, 3570, 3572, 3576, 3586, 3606, 3654, 3655, 3663, 3798, 3899, 3934, 4082, 4218, 4261, 4282, 4313, 4319, 4321, 4353, 4524, 4688, 4794, 4795, 4982, 5243, 5341, 5444, 5453, 5588, 5673, 5742, 5743, 5747, 5771, 5788, 5911, 5966, 6355, 6366, 6372, 6556, 6583, 6611, 6648, 6772, 6775, 7090, 7097, 7112, 7124, 7127, 7128, 7185, 7189, 7297, 7422, 7852, 7980, 8013, 8200, 8604, 8714, 8740, 8764, 8836, 9052, 9308, 9355, 9370, 9429, 10057, 10125, 10257, 10586, 10628, 10678, 22806, 23569, 23643, 26191, 50943, 51561, 51744, 54541, 54826, 54899, 55971, 56901, 57007, 79258, 79722, 81567, 81849, 84159, 84709, 84752, 117289, 122618, 144811, 151056, 160364, 200734, 285704, 653361]"
715,[2487]
716,[8838]
718,[9241]
720,[]
722,"[1298, 1299, 1301, 7058, 8483, 54829]"
723,[538]
724,"[176, 596, 1280, 1297, 1301, 2316, 2321, 2720, 3339, 3791, 4148, 6399, 7422, 8838, 9469, 9719, 10683, 50964, 59341]"
726,"[2131, 2132, 5781]"
727,"[368, 5167, 64131, 64132]"
728,"[1103, 1134, 1140, 1144, 1145, 2673, 2706, 4604, 4621, 5167, 5913, 5978, 6654, 7136, 7140, 7169, 60482, 63895, 64644, 118429, 259232]"
729,"[421, 1312, 1399, 1482, 1714, 2253, 2627, 2657, 2812, 6239, 6899, 7290, 7353, 8214, 8220, 9632, 9993, 10512, 23129, 23414, 54487, 137814, 221037]"
731,"[4982, 8792]"
733,"[71, 111, 302, 471, 596, 760, 799, 847, 1277, 1278, 1280, 1297, 1301, 1513, 1588, 1591, 1836, 2023, 2239, 2243, 2244, 2261, 2316, 2321, 2597, 2719, 2720, 2820, 2876, 2934, 3339, 3418, 3553, 3569, 3570, 3791, 4038, 4041, 4057, 4286, 4860, 4982, 5019, 5034, 5315, 5341, 5443, 5683, 5686, 5741, 5972, 6251, 6320, 6399, 6648, 7040, 7094, 7124, 7167, 7171, 7307, 7414, 7421, 7422, 7471, 8544, 8572, 8600, 8792, 9365, 9469, 9719, 9948, 10014, 10082, 10376, 10487, 10576, 10683, 10935, 11315, 11343, 23500, 25796, 50964, 54503, 54884, 59341, 64327, 92344, 118429, 338382]"
737,[]
740,[]
741,"[1072, 1119, 2263, 4522, 4524, 4548, 4552, 5077, 5110, 5130, 5156, 5444, 6347, 6862, 9620, 23513, 25828, 51339, 56288, 57216, 80199, 81839]"
742,"[889, 1282, 1284, 1641, 2018, 2290, 2737, 4335, 4522, 4524, 4548, 4552, 4613, 5048, 5649, 6469, 6496, 7050, 7436, 7546, 8642, 9289, 9342, 9990, 10564, 11235, 51684, 51761, 55755, 55835, 60386, 79633, 79648, 83605, 170302, 259266, 374654, 407975]"
743,"[60, 71, 501, 673, 867, 889, 1282, 1545, 1969, 2260, 2296, 2301, 3265, 3845, 3912, 4693, 4763, 4893, 4990, 5015, 5076, 5080, 5308, 5309, 5500, 5604, 5605, 5781, 5894, 5914, 5921, 5922, 6016, 6237, 6297, 6654, 6655, 6657, 6658, 7490, 7837, 7884, 8036, 8216, 8820, 9150, 9915, 11235, 22800, 22808, 22884, 23522, 26610, 27022, 27151, 54765, 83605, 128674, 144568]"
744,"[673, 1947, 2263, 3265, 3845, 4893, 5077, 5500, 5604, 5605, 5781, 5894, 5921, 5922, 6016, 6237, 6654, 6655, 8036, 8216, 22808, 64219, 144568]"
745,"[182, 421, 1312, 1399, 1482, 1714, 2253, 2296, 2303, 2324, 2626, 2627, 2657, 2702, 2812, 6239, 6899, 7290, 7353, 8214, 8220, 8928, 9464, 9632, 9993, 10370, 10512, 23129, 23389, 23414, 54487, 137814, 140628, 221037]"
746,"[287, 775, 781, 783, 805, 1832, 2697, 3752, 3757, 3764, 4000, 4256, 5318, 6262, 6324, 6327, 6331, 6336, 7273, 7871, 10008, 10021, 10060, 10142, 11155, 23171, 23493, 23630, 29098, 29119, 54795, 55800]"
747,"[2006, 5921, 7021, 10617, 83605]"
749,"[2138, 3664, 4487, 6495, 7020, 7341, 50945, 57822, 147912]"
750,"[2255, 3851, 3860]"
751,"[421, 1312, 1908, 1910, 3651, 4286, 4609, 5310, 5311, 5468, 5589, 5979, 6663, 9839, 9968, 23193, 23476, 25825, 26128, 203286, 442914]"
752,"[268, 269, 546, 598, 836, 867, 1080, 1131, 2879, 3284, 3293, 3640, 9698, 10149, 50846, 122042]"
753,"[183, 185, 358, 367, 1080, 1636, 1956, 4609, 4867, 5310, 5311, 5314, 5468, 5972, 6522, 6714, 6716, 7249, 7369, 8100, 9657, 10806, 11249, 22897, 23090, 23193, 23476, 26146, 26276, 27031, 27130, 51134, 57545, 57728, 63894, 79796, 79809, 80114, 80184, 91147, 132320, 199221, 203286, 261734, 282617, 282809, 284086]"
754,"[2317, 3236, 4621, 6662]"
755,"[650, 658, 860, 894, 1758, 2121, 2122, 2192, 2245, 2260, 2261, 2263, 2697, 2737, 3207, 3209, 3239, 3549, 4920, 6261, 6910, 7291, 7473, 7700, 8200, 8626, 9241, 9401, 9496, 9759, 23288, 57167, 79867, 132884, 137392, 285600]"
756,"[415, 596, 649, 658, 871, 1186, 1277, 1278, 1280, 1281, 1289, 1290, 1297, 1298, 1299, 1301, 1311, 1545, 1758, 1836, 1909, 2006, 2010, 2077, 2121, 2200, 2254, 2260, 2261, 2263, 2273, 2316, 2317, 2321, 2720, 2735, 2737, 2778, 3110, 3248, 3339, 3417, 3418, 3664, 3791, 3930, 3955, 3977, 4000, 4010, 4041, 4148, 4286, 4488, 4625, 4653, 4920, 5077, 5125, 5176, 5351, 5447, 5479, 5745, 5781, 6023, 6399, 6473, 6497, 6591, 6662, 6678, 6911, 6926, 6949, 7040, 7148, 7299, 7422, 7471, 8200, 8443, 8600, 9241, 9451, 9469, 9509, 9533, 9719, 10312, 10491, 10516, 10682, 10683, 11285, 23224, 23345, 23592, 30008, 50485, 50964, 51082, 51626, 55033, 55151, 55764, 56172, 59341, 60681, 64175, 64359, 79188, 80199, 81839, 83706, 84667, 90993, 91252, 121340, 126792, 132884, 134701, 145873]"
757,"[183, 224, 242, 362, 387, 412, 488, 641, 1294, 1301, 1308, 1499, 1643, 1747, 1832, 1896, 2068, 2071, 2072, 2073, 2074, 2706, 3655, 3675, 3691, 3728, 3848, 3849, 3852, 3853, 3854, 3857, 3858, 3861, 3868, 3872, 3887, 3889, 3892, 3909, 3914, 3918, 4041, 4312, 4574, 4693, 4792, 5317, 5339, 5429, 5818, 6023, 6768, 7051, 7374, 7507, 7508, 8322, 8517, 8626, 9076, 9401, 9790, 10804, 10913, 11005, 26154, 27032, 57152, 59344, 60401, 79719, 79797, 128178, 136647, 147409, 285848, 404672]"
758,"[421, 590, 641, 672, 675, 796, 1312, 1399, 1637, 1641, 1714, 1742, 1827, 2006, 2072, 2146, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2253, 2304, 2314, 2492, 2516, 2623, 2812, 2946, 2969, 3090, 3198, 3576, 3630, 3984, 4335, 4524, 4893, 4908, 5048, 5885, 5888, 5889, 6239, 6285, 6573, 6647, 6899, 7001, 7157, 7290, 7353, 7432, 7516, 7531, 8214, 8220, 8468, 9031, 9210, 9569, 9588, 9632, 9993, 10238, 10459, 10522, 10664, 10735, 10743, 23096, 23514, 29089, 29893, 51085, 51119, 54487, 55120, 55215, 56945, 57122, 57697, 79728, 80169, 83990, 84464, 85358, 157570, 171568, 221037, 284058, 406885, 406912, 406947, 407055, 768219]"
759,"[182, 190, 207, 403, 538, 545, 546, 582, 583, 585, 595, 658, 847, 875, 1028, 1075, 1161, 1280, 1285, 1286, 1287, 1298, 1299, 1301, 1302, 1356, 1387, 1670, 1717, 1758, 1767, 1770, 2033, 2067, 2068, 2072, 2073, 2074, 2146, 2187, 2200, 2201, 2263, 2302, 2316, 2562, 2622, 2697, 2710, 2736, 2737, 2741, 2743, 3458, 3481, 3653, 3784, 3915, 4053, 4204, 4297, 4313, 4318, 4591, 4627, 4692, 4763, 4843, 4853, 4882, 5116, 5290, 5352, 5605, 5727, 5728, 5741, 5885, 6103, 6197, 6390, 6391, 6392, 6638, 6647, 6648, 6674, 6792, 6794, 6901, 7048, 7248, 7249, 7337, 7428, 7490, 7547, 7681, 7827, 8195, 8200, 8243, 8481, 8643, 8701, 8726, 8924, 9126, 9152, 9723, 9731, 9786, 9851, 10108, 10243, 10309, 10464, 10483, 10984, 22954, 22995, 23247, 23322, 23426, 23476, 23512, 23639, 23742, 25836, 25981, 26123, 27019, 27077, 27148, 27235, 27241, 51057, 51259, 51364, 51524, 51684, 54551, 54768, 54806, 54808, 54903, 54919, 55036, 55109, 55130, 55172, 55209, 55212, 55636, 55764, 55869, 56623, 56683, 60681, 64324, 64446, 65062, 65250, 79140, 79583, 79600, 79738, 79848, 79867, 79925, 80144, 80184, 80210, 80776, 81794, 83538, 83544, 83861, 84100, 84695, 84896, 85016, 85478, 89765, 91147, 92749, 93233, 95681, 112609, 115399, 115948, 123016, 123872, 129880, 139212, 145624, 153241, 157680, 161582, 161742, 166379, 200373, 200894, 219844, 221421, 246176, 282809, 283120, 317662, 338433, 339829, 341640, 345643, 345895, 352909, 374407, 374654, 388389, 791114, 100033413, 100144748, 105259599]"
760,[]
762,[412]
763,"[93, 1770, 4838, 7547, 10370, 29922, 55997, 118856, 124401, 146845, 168507, 203286, 220136]"
764,[]
766,[]
774,[4204]
776,[]
778,[]
780,"[779, 2892, 3785, 5063, 5422, 5621, 6134, 6261, 6324, 6326, 8242, 8573, 8864, 84059, 170302, 254065]"
781,"[335, 338, 773, 2670, 3736, 4361, 4626, 7274, 23064, 23533, 54840, 85300]"
782,"[1832, 2706, 4014, 54658]"
783,"[2690, 2693, 3479]"
784,"[5621, 161582]"
786,[]
787,[1811]
788,[]
790,"[859, 7369, 56606, 116085]"
791,"[3155, 3158]"
795,[7503]
796,[]
798,[7259]
974,[]
982,[]
984,[]
988,[]
995,"[710, 716, 1548, 1559, 2158, 2161, 2206, 2208, 3565, 3566, 3572, 3586, 3596, 3606, 3827, 7941, 11005, 50615, 79001, 90865]"
996,[4683]
E850,[]
E936,[]
V84,"[1029, 4193, 7157, 11200]"
